2026-08-30 18:39:48 | INFO    | receipt_ai | starting pipeline run: 371 images from data\receipts
2026-08-30 18:41:17 | INFO    | receipt_ai | receipt=X00016469672 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=8
2026-08-30 18:41:18 | INFO    | receipt_ai | receipt=X00016469676 ocr_pass=raw store_status=high date_status=medium total_status=high items=1
2026-08-30 18:41:20 | INFO    | receipt_ai | receipt=X51005200931 ocr_pass=raw store_status=medium date_status=ambiguous total_status=ambiguous items=2
2026-08-30 18:41:22 | INFO    | receipt_ai | receipt=X51005200938 ocr_pass=raw store_status=medium date_status=ambiguous total_status=ambiguous items=2
2026-08-30 18:41:23 | INFO    | receipt_ai | receipt=X51005230605 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=2
2026-08-30 18:41:24 | INFO    | receipt_ai | receipt=X51005230616 ocr_pass=raw store_status=high date_status=medium total_status=ambiguous items=3
2026-08-30 18:41:25 | INFO    | receipt_ai | receipt=X51005230617 ocr_pass=raw store_status=high date_status=medium total_status=ambiguous items=0
2026-08-30 18:41:27 | INFO    | receipt_ai | receipt=X51005230621 ocr_pass=raw store_status=high date_status=missing total_status=low items=3
2026-08-30 18:41:28 | INFO    | receipt_ai | receipt=X51005230648 ocr_pass=raw store_status=high date_status=medium total_status=low items=1
2026-08-30 18:41:29 | INFO    | receipt_ai | receipt=X51005230657 ocr_pass=raw store_status=high date_status=medium total_status=low items=0
2026-08-30 18:41:31 | INFO    | receipt_ai | receipt=X51005230659 ocr_pass=raw store_status=high date_status=ambiguous total_status=high items=1
2026-08-30 18:41:32 | INFO    | receipt_ai | receipt=X51005255805 ocr_pass=raw store_status=high date_status=medium total_status=low items=1
2026-08-30 18:41:34 | INFO    | receipt_ai | receipt=X51005268200 ocr_pass=raw store_status=low date_status=medium total_status=medium items=1
2026-08-30 18:41:35 | INFO    | receipt_ai | receipt=X51005268262 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=1
2026-08-30 18:41:37 | INFO    | receipt_ai | receipt=X51005268275 ocr_pass=raw store_status=high date_status=high total_status=missing items=3
2026-08-30 18:41:42 | INFO    | receipt_ai | receipt=X51005268400 ocr_pass=full store_status=low date_status=medium total_status=ambiguous items=0
2026-08-30 18:41:45 | INFO    | receipt_ai | receipt=X51005268408 ocr_pass=clahe_deskew store_status=medium date_status=missing total_status=medium items=0
2026-08-30 18:41:47 | INFO    | receipt_ai | receipt=X51005268472 ocr_pass=raw store_status=high date_status=missing total_status=low items=1
2026-08-30 18:41:48 | INFO    | receipt_ai | receipt=X51005288570 ocr_pass=raw store_status=high date_status=medium total_status=missing items=0
2026-08-30 18:41:49 | INFO    | receipt_ai | receipt=X51005301659 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=1
2026-08-30 18:41:51 | INFO    | receipt_ai | receipt=X51005301661 ocr_pass=raw store_status=high date_status=high total_status=missing items=2
2026-08-30 18:41:53 | INFO    | receipt_ai | receipt=X51005301666 ocr_pass=raw store_status=high date_status=high total_status=missing items=3
2026-08-30 18:41:55 | INFO    | receipt_ai | receipt=X51005301667 ocr_pass=raw store_status=medium date_status=medium total_status=low items=0
2026-08-30 18:41:56 | INFO    | receipt_ai | receipt=X51005303661 ocr_pass=raw store_status=high date_status=high total_status=missing items=2
2026-08-30 18:41:57 | INFO    | receipt_ai | receipt=X51005306399 ocr_pass=raw store_status=high date_status=medium total_status=medium items=2
2026-08-30 18:41:58 | INFO    | receipt_ai | receipt=X51005337867 ocr_pass=raw store_status=high date_status=medium total_status=medium items=2
2026-08-30 18:42:00 | INFO    | receipt_ai | receipt=X51005337872 ocr_pass=raw store_status=low date_status=ambiguous total_status=low items=5
2026-08-30 18:42:01 | INFO    | receipt_ai | receipt=X51005337877 ocr_pass=raw store_status=high date_status=high total_status=medium items=2
2026-08-30 18:42:02 | INFO    | receipt_ai | receipt=X51005361883 ocr_pass=raw store_status=medium date_status=high total_status=ambiguous items=1
2026-08-30 18:42:04 | INFO    | receipt_ai | receipt=X51005361895 ocr_pass=raw store_status=low date_status=medium total_status=medium items=0
2026-08-30 18:42:06 | INFO    | receipt_ai | receipt=X51005361897 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=0
2026-08-30 18:42:07 | INFO    | receipt_ai | receipt=X51005361898 ocr_pass=raw store_status=medium date_status=high total_status=ambiguous items=0
2026-08-30 18:42:09 | INFO    | receipt_ai | receipt=X51005361900 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=1
2026-08-30 18:42:12 | INFO    | receipt_ai | receipt=X51005361906 ocr_pass=raw store_status=medium date_status=medium total_status=ambiguous items=0
2026-08-30 18:42:13 | INFO    | receipt_ai | receipt=X51005361907 ocr_pass=raw store_status=low date_status=ambiguous total_status=ambiguous items=1
2026-08-30 18:42:15 | INFO    | receipt_ai | receipt=X51005361908 ocr_pass=raw store_status=low date_status=high total_status=ambiguous items=0
2026-08-30 18:42:17 | INFO    | receipt_ai | receipt=X51005361912 ocr_pass=raw store_status=medium date_status=high total_status=ambiguous items=0
2026-08-30 18:42:18 | INFO    | receipt_ai | receipt=X51005361923 ocr_pass=raw store_status=medium date_status=missing total_status=high items=1
2026-08-30 18:42:27 | INFO    | receipt_ai | receipt=X51005361946 ocr_pass=raw store_status=low date_status=medium total_status=low items=2
2026-08-30 18:42:28 | INFO    | receipt_ai | receipt=X51005361950 ocr_pass=raw store_status=low date_status=medium total_status=medium items=0
2026-08-30 18:42:29 | INFO    | receipt_ai | receipt=X51005365179 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:42:31 | INFO    | receipt_ai | receipt=X51005365187 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:42:32 | INFO    | receipt_ai | receipt=X51005433492 ocr_pass=raw store_status=high date_status=medium total_status=high items=2
2026-08-30 18:42:33 | INFO    | receipt_ai | receipt=X51005433494 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:42:34 | INFO    | receipt_ai | receipt=X51005433514 ocr_pass=raw store_status=low date_status=medium total_status=medium items=1
2026-08-30 18:42:35 | INFO    | receipt_ai | receipt=X51005433518 ocr_pass=raw store_status=high date_status=medium total_status=high items=2
2026-08-30 18:42:36 | INFO    | receipt_ai | receipt=X51005433522 ocr_pass=raw store_status=high date_status=medium total_status=high items=2
2026-08-30 18:42:38 | INFO    | receipt_ai | receipt=X51005433533 ocr_pass=raw store_status=high date_status=ambiguous total_status=ambiguous items=5
2026-08-30 18:42:39 | INFO    | receipt_ai | receipt=X51005433538 ocr_pass=raw store_status=high date_status=medium total_status=low items=2
2026-08-30 18:42:40 | INFO    | receipt_ai | receipt=X51005433541 ocr_pass=raw store_status=low date_status=medium total_status=low items=1
2026-08-30 18:42:41 | INFO    | receipt_ai | receipt=X51005433543 ocr_pass=raw store_status=high date_status=medium total_status=low items=2
2026-08-30 18:42:42 | INFO    | receipt_ai | receipt=X51005433548 ocr_pass=raw store_status=high date_status=medium total_status=missing items=2
2026-08-30 18:42:43 | INFO    | receipt_ai | receipt=X51005433552 ocr_pass=raw store_status=high date_status=high total_status=low items=3
2026-08-30 18:42:44 | INFO    | receipt_ai | receipt=X51005433553 ocr_pass=raw store_status=medium date_status=missing total_status=ambiguous items=1
2026-08-30 18:42:46 | INFO    | receipt_ai | receipt=X51005433556 ocr_pass=raw store_status=high date_status=ambiguous total_status=ambiguous items=0
2026-08-30 18:42:47 | INFO    | receipt_ai | receipt=X51005441398 ocr_pass=raw store_status=high date_status=high total_status=medium items=1
2026-08-30 18:42:48 | INFO    | receipt_ai | receipt=X51005441401 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=3
2026-08-30 18:42:49 | INFO    | receipt_ai | receipt=X51005441402 ocr_pass=raw store_status=high date_status=high total_status=missing items=1
2026-08-30 18:42:50 | INFO    | receipt_ai | receipt=X51005441407 ocr_pass=raw store_status=high date_status=ambiguous total_status=missing items=0
2026-08-30 18:42:51 | INFO    | receipt_ai | receipt=X51005441408 ocr_pass=raw store_status=high date_status=ambiguous total_status=low items=0
2026-08-30 18:42:52 | INFO    | receipt_ai | receipt=X51005442322 ocr_pass=raw store_status=high date_status=medium total_status=low items=1
2026-08-30 18:42:53 | INFO    | receipt_ai | receipt=X51005442327 ocr_pass=raw store_status=high date_status=medium total_status=high items=3
2026-08-30 18:42:54 | INFO    | receipt_ai | receipt=X51005442333 ocr_pass=raw store_status=medium date_status=medium total_status=medium items=3
2026-08-30 18:42:55 | INFO    | receipt_ai | receipt=X51005442334 ocr_pass=raw store_status=high date_status=medium total_status=high items=2
2026-08-30 18:42:57 | INFO    | receipt_ai | receipt=X51005442338 ocr_pass=clahe_deskew store_status=medium date_status=medium total_status=missing items=4
2026-08-30 18:43:01 | INFO    | receipt_ai | receipt=X51005442341 ocr_pass=raw store_status=medium date_status=ambiguous total_status=missing items=2
2026-08-30 18:43:03 | INFO    | receipt_ai | receipt=X51005442343 ocr_pass=raw store_status=high date_status=high total_status=medium items=0
2026-08-30 18:43:04 | INFO    | receipt_ai | receipt=X51005442344 ocr_pass=raw store_status=high date_status=high total_status=medium items=1
2026-08-30 18:43:05 | INFO    | receipt_ai | receipt=X51005442346 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=1
2026-08-30 18:43:06 | INFO    | receipt_ai | receipt=X51005442361 ocr_pass=raw store_status=medium date_status=high total_status=medium items=7
2026-08-30 18:43:07 | INFO    | receipt_ai | receipt=X51005442366 ocr_pass=raw store_status=high date_status=high total_status=low items=3
2026-08-30 18:43:08 | INFO    | receipt_ai | receipt=X51005442375 ocr_pass=raw store_status=high date_status=medium total_status=high items=2
2026-08-30 18:43:09 | INFO    | receipt_ai | receipt=X51005442376 ocr_pass=raw store_status=high date_status=medium total_status=high items=2
2026-08-30 18:43:10 | INFO    | receipt_ai | receipt=X51005442378 ocr_pass=raw store_status=medium date_status=medium total_status=medium items=0
2026-08-30 18:43:11 | INFO    | receipt_ai | receipt=X51005442379 ocr_pass=raw store_status=medium date_status=medium total_status=low items=1
2026-08-30 18:43:12 | INFO    | receipt_ai | receipt=X51005442382 ocr_pass=raw store_status=high date_status=medium total_status=high items=1
2026-08-30 18:43:13 | INFO    | receipt_ai | receipt=X51005442383 ocr_pass=raw store_status=high date_status=missing total_status=ambiguous items=1
2026-08-30 18:43:14 | INFO    | receipt_ai | receipt=X51005442384 ocr_pass=raw store_status=high date_status=medium total_status=high items=2
2026-08-30 18:43:15 | INFO    | receipt_ai | receipt=X51005442386 ocr_pass=raw store_status=high date_status=medium total_status=high items=2
2026-08-30 18:43:16 | INFO    | receipt_ai | receipt=X51005442388 ocr_pass=raw store_status=low date_status=medium total_status=missing items=4
2026-08-30 18:43:16 | INFO    | receipt_ai | receipt=X51005442392 ocr_pass=raw store_status=high date_status=medium total_status=high items=1
2026-08-30 18:43:17 | INFO    | receipt_ai | receipt=X51005442394 ocr_pass=raw store_status=high date_status=medium total_status=low items=2
2026-08-30 18:43:18 | INFO    | receipt_ai | receipt=X51005442397 ocr_pass=raw store_status=high date_status=high total_status=medium items=1
2026-08-30 18:43:20 | INFO    | receipt_ai | receipt=X51005444033 ocr_pass=raw store_status=high date_status=ambiguous total_status=low items=2
2026-08-30 18:43:21 | INFO    | receipt_ai | receipt=X51005444037 ocr_pass=raw store_status=medium date_status=medium total_status=missing items=3
2026-08-30 18:43:23 | INFO    | receipt_ai | receipt=X51005444040 ocr_pass=raw store_status=high date_status=ambiguous total_status=low items=3
2026-08-30 18:43:24 | INFO    | receipt_ai | receipt=X51005444041 ocr_pass=raw store_status=high date_status=ambiguous total_status=low items=4
2026-08-30 18:43:25 | INFO    | receipt_ai | receipt=X51005444044 ocr_pass=raw store_status=low date_status=ambiguous total_status=medium items=0
2026-08-30 18:43:27 | INFO    | receipt_ai | receipt=X51005444045 ocr_pass=raw store_status=low date_status=medium total_status=medium items=0
2026-08-30 18:43:28 | INFO    | receipt_ai | receipt=X51005444046 ocr_pass=raw store_status=low date_status=medium total_status=low items=3
2026-08-30 18:43:29 | INFO    | receipt_ai | receipt=X51005447832 ocr_pass=raw store_status=medium date_status=medium total_status=medium items=1
2026-08-30 18:43:30 | INFO    | receipt_ai | receipt=X51005447833 ocr_pass=raw store_status=high date_status=medium total_status=low items=0
2026-08-30 18:43:31 | INFO    | receipt_ai | receipt=X51005447839 ocr_pass=raw store_status=low date_status=ambiguous total_status=missing items=0
2026-08-30 18:43:33 | INFO    | receipt_ai | receipt=X51005447840 ocr_pass=raw store_status=high date_status=medium total_status=medium items=0
2026-08-30 18:43:34 | INFO    | receipt_ai | receipt=X51005447841 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:43:36 | INFO    | receipt_ai | receipt=X51005447842 ocr_pass=raw store_status=high date_status=medium total_status=low items=0
2026-08-30 18:43:37 | INFO    | receipt_ai | receipt=X51005447844 ocr_pass=raw store_status=medium date_status=high total_status=medium items=0
2026-08-30 18:43:38 | INFO    | receipt_ai | receipt=X51005447848 ocr_pass=raw store_status=high date_status=high total_status=missing items=7
2026-08-30 18:43:39 | INFO    | receipt_ai | receipt=X51005447850 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:43:40 | INFO    | receipt_ai | receipt=X51005447851 ocr_pass=raw store_status=high date_status=medium total_status=medium items=0
2026-08-30 18:43:41 | INFO    | receipt_ai | receipt=X51005447852 ocr_pass=raw store_status=low date_status=medium total_status=medium items=0
2026-08-30 18:43:42 | INFO    | receipt_ai | receipt=X51005447853 ocr_pass=raw store_status=medium date_status=missing total_status=low items=3
2026-08-30 18:43:43 | INFO    | receipt_ai | receipt=X51005447859 ocr_pass=raw store_status=high date_status=medium total_status=medium items=0
2026-08-30 18:43:45 | INFO    | receipt_ai | receipt=X51005447860 ocr_pass=raw store_status=low date_status=missing total_status=medium items=0
2026-08-30 18:43:47 | INFO    | receipt_ai | receipt=X51005447861 ocr_pass=raw store_status=low date_status=medium total_status=ambiguous items=3
2026-08-30 18:43:48 | INFO    | receipt_ai | receipt=X51005453729 ocr_pass=raw store_status=medium date_status=missing total_status=ambiguous items=1
2026-08-30 18:43:49 | INFO    | receipt_ai | receipt=X51005453801 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=0
2026-08-30 18:43:49 | INFO    | receipt_ai | receipt=X51005453802 ocr_pass=raw store_status=medium date_status=missing total_status=ambiguous items=0
2026-08-30 18:43:50 | INFO    | receipt_ai | receipt=X51005453804 ocr_pass=raw store_status=medium date_status=missing total_status=ambiguous items=0
2026-08-30 18:43:51 | INFO    | receipt_ai | receipt=X51005568827 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=1
2026-08-30 18:43:53 | INFO    | receipt_ai | receipt=X51005568829 ocr_pass=raw store_status=medium date_status=high total_status=low items=4
2026-08-30 18:43:55 | INFO    | receipt_ai | receipt=X51005568855 ocr_pass=raw store_status=medium date_status=medium total_status=missing items=18
2026-08-30 18:43:56 | INFO    | receipt_ai | receipt=X51005568866 ocr_pass=raw store_status=low date_status=medium total_status=medium items=1
2026-08-30 18:43:58 | INFO    | receipt_ai | receipt=X51005568880 ocr_pass=raw store_status=medium date_status=medium total_status=low items=4
2026-08-30 18:43:59 | INFO    | receipt_ai | receipt=X51005568881 ocr_pass=raw store_status=high date_status=medium total_status=ambiguous items=0
2026-08-30 18:44:01 | INFO    | receipt_ai | receipt=X51005568884 ocr_pass=raw store_status=medium date_status=medium total_status=medium items=1
2026-08-30 18:44:02 | INFO    | receipt_ai | receipt=X51005568885 ocr_pass=raw store_status=high date_status=missing total_status=ambiguous items=0
2026-08-30 18:44:03 | INFO    | receipt_ai | receipt=X51005568887 ocr_pass=raw store_status=high date_status=missing total_status=low items=0
2026-08-30 18:44:04 | INFO    | receipt_ai | receipt=X51005568889 ocr_pass=raw store_status=high date_status=missing total_status=ambiguous items=0
2026-08-30 18:44:05 | INFO    | receipt_ai | receipt=X51005568890 ocr_pass=raw store_status=medium date_status=missing total_status=ambiguous items=0
2026-08-30 18:44:07 | INFO    | receipt_ai | receipt=X51005568891 ocr_pass=raw store_status=high date_status=ambiguous total_status=ambiguous items=1
2026-08-30 18:44:12 | INFO    | receipt_ai | receipt=X51005568892 ocr_pass=full store_status=medium date_status=missing total_status=low items=0
2026-08-30 18:44:14 | INFO    | receipt_ai | receipt=X51005568894 ocr_pass=raw store_status=low date_status=high total_status=low items=1
2026-08-30 18:44:15 | INFO    | receipt_ai | receipt=X51005568895 ocr_pass=raw store_status=low date_status=high total_status=low items=1
2026-08-30 18:44:16 | INFO    | receipt_ai | receipt=X51005568898 ocr_pass=raw store_status=low date_status=medium total_status=low items=1
2026-08-30 18:44:18 | INFO    | receipt_ai | receipt=X51005568899 ocr_pass=raw store_status=medium date_status=medium total_status=medium items=1
2026-08-30 18:44:19 | INFO    | receipt_ai | receipt=X51005568900 ocr_pass=raw store_status=medium date_status=medium total_status=medium items=1
2026-08-30 18:44:20 | INFO    | receipt_ai | receipt=X51005568911 ocr_pass=raw store_status=medium date_status=ambiguous total_status=medium items=4
2026-08-30 18:44:22 | INFO    | receipt_ai | receipt=X51005568913 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=0
2026-08-30 18:44:23 | INFO    | receipt_ai | receipt=X51005568914 ocr_pass=raw store_status=high date_status=ambiguous total_status=low items=0
2026-08-30 18:44:24 | INFO    | receipt_ai | receipt=X51005577191 ocr_pass=raw store_status=low date_status=ambiguous total_status=ambiguous items=1
2026-08-30 18:44:26 | INFO    | receipt_ai | receipt=X51005577192 ocr_pass=clahe_deskew store_status=high date_status=ambiguous total_status=ambiguous items=2
2026-08-30 18:44:27 | INFO    | receipt_ai | receipt=X51005582745 ocr_pass=raw store_status=high date_status=ambiguous total_status=ambiguous items=0
2026-08-30 18:44:29 | INFO    | receipt_ai | receipt=X51005587254 ocr_pass=raw store_status=medium date_status=high total_status=low items=1
2026-08-30 18:44:30 | INFO    | receipt_ai | receipt=X51005587261 ocr_pass=raw store_status=high date_status=medium total_status=medium items=1
2026-08-30 18:44:32 | INFO    | receipt_ai | receipt=X51005587267 ocr_pass=raw store_status=high date_status=ambiguous total_status=missing items=9
2026-08-30 18:44:33 | INFO    | receipt_ai | receipt=X51005605284 ocr_pass=raw store_status=high date_status=medium total_status=ambiguous items=2
2026-08-30 18:44:34 | INFO    | receipt_ai | receipt=X51005605285 ocr_pass=raw store_status=medium date_status=medium total_status=high items=1
2026-08-30 18:44:35 | INFO    | receipt_ai | receipt=X51005605286 ocr_pass=raw store_status=low date_status=ambiguous total_status=medium items=0
2026-08-30 18:44:36 | INFO    | receipt_ai | receipt=X51005605287 ocr_pass=raw store_status=low date_status=medium total_status=medium items=0
2026-08-30 18:44:37 | INFO    | receipt_ai | receipt=X51005605295 ocr_pass=raw store_status=low date_status=medium total_status=low items=0
2026-08-30 18:44:38 | INFO    | receipt_ai | receipt=X51005605332 ocr_pass=raw store_status=medium date_status=medium total_status=ambiguous items=0
2026-08-30 18:44:39 | INFO    | receipt_ai | receipt=X51005605333 ocr_pass=raw store_status=medium date_status=missing total_status=ambiguous items=2
2026-08-30 18:44:40 | INFO    | receipt_ai | receipt=X51005605334 ocr_pass=raw store_status=low date_status=medium total_status=low items=1
2026-08-30 18:44:42 | INFO    | receipt_ai | receipt=X51005605335 ocr_pass=raw store_status=high date_status=ambiguous total_status=low items=1
2026-08-30 18:44:43 | INFO    | receipt_ai | receipt=X51005621482 ocr_pass=raw store_status=medium date_status=high total_status=medium items=0
2026-08-30 18:44:45 | INFO    | receipt_ai | receipt=X51005663272 ocr_pass=raw store_status=medium date_status=ambiguous total_status=low items=1
2026-08-30 18:44:46 | INFO    | receipt_ai | receipt=X51005663273 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:44:47 | INFO    | receipt_ai | receipt=X51005663274 ocr_pass=raw store_status=high date_status=ambiguous total_status=low items=0
2026-08-30 18:44:48 | INFO    | receipt_ai | receipt=X51005663276 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:44:49 | INFO    | receipt_ai | receipt=X51005663277 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:44:51 | INFO    | receipt_ai | receipt=X51005663278 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=0
2026-08-30 18:44:52 | INFO    | receipt_ai | receipt=X51005663279 ocr_pass=raw store_status=high date_status=high total_status=medium items=0
2026-08-30 18:44:53 | INFO    | receipt_ai | receipt=X51005663280 ocr_pass=raw store_status=medium date_status=medium total_status=low items=1
2026-08-30 18:44:55 | INFO    | receipt_ai | receipt=X51005663293 ocr_pass=raw store_status=high date_status=high total_status=ambiguous items=0
2026-08-30 18:44:56 | INFO    | receipt_ai | receipt=X51005663297 ocr_pass=raw store_status=high date_status=high total_status=medium items=0
2026-08-30 18:44:58 | INFO    | receipt_ai | receipt=X51005663298 ocr_pass=raw store_status=medium date_status=high total_status=ambiguous items=0
2026-08-30 18:44:59 | INFO    | receipt_ai | receipt=X51005663300 ocr_pass=raw store_status=high date_status=high total_status=low items=0
2026-08-30 18:45:01 | INFO    | receipt_ai | receipt=X51005663301 ocr_pass=raw store_status=medium date_status=ambiguous total_status=low items=0
2026-08-30 18:45:03 | INFO    | receipt_ai | receipt=X51005663307 ocr_pass=raw store_status=low date_status=ambiguous total_status=medium items=0
2026-08-30 18:45:08 | INFO    | receipt_ai | receipt=X51005663309 ocr_pass=clahe_deskew store_status=medium date_status=ambiguous total_status=medium items=0
2026-08-30 18:45:09 | INFO    | receipt_ai | receipt=X51005663310 ocr_pass=raw store_status=medium date_status=ambiguous total_status=missing items=0
2026-08-30 18:45:11 | INFO    | receipt_ai | receipt=X51005663311 ocr_pass=raw store_status=medium date_status=missing total_status=low items=0
2026-08-30 18:45:13 | INFO    | receipt_ai | receipt=X51005663317 ocr_pass=raw store_status=medium date_status=high total_status=medium items=0
2026-08-30 18:45:14 | INFO    | receipt_ai | receipt=X51005663323 ocr_pass=raw store_status=medium date_status=ambiguous total_status=medium items=0
2026-08-30 18:45:16 | INFO    | receipt_ai | receipt=X51005663324 ocr_pass=raw store_status=high date_status=high total_status=medium items=0
2026-08-30 18:45:17 | INFO    | receipt_ai | receipt=X51005675095 ocr_pass=raw store_status=medium date_status=medium total_status=missing items=1
2026-08-30 18:45:19 | INFO    | receipt_ai | receipt=X51005675099 ocr_pass=raw store_status=high date_status=high total_status=medium items=0
2026-08-30 18:45:20 | INFO    | receipt_ai | receipt=X51005675103 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:45:22 | INFO    | receipt_ai | receipt=X51005675104 ocr_pass=raw store_status=high date_status=high total_status=medium items=0
2026-08-30 18:45:24 | INFO    | receipt_ai | receipt=X51005675914 ocr_pass=raw store_status=high date_status=missing total_status=high items=1
2026-08-30 18:45:26 | INFO    | receipt_ai | receipt=X51005676534 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:45:28 | INFO    | receipt_ai | receipt=X51005676535 ocr_pass=raw store_status=high date_status=high total_status=medium items=0
2026-08-30 18:45:31 | INFO    | receipt_ai | receipt=X51005676536 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:45:33 | INFO    | receipt_ai | receipt=X51005676537 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:45:36 | INFO    | receipt_ai | receipt=X51005676538 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:45:38 | INFO    | receipt_ai | receipt=X51005676539 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
2026-08-30 18:45:41 | INFO    | receipt_ai | receipt=X51005676540 ocr_pass=raw store_status=high date_status=ambiguous total_status=medium items=0
